49176, the day before our arrival, shauna wrote us nice words and told us all we needed when we entered the house, we immediately felt at home on the table to welcome a bottle of red wine and next to it was a super nice welcome card in the kitchen there was everything we needed the accommodation corresponded exactly to the published photos and the view was at least as beautiful,,
50142, this was the most expensive airbnb and it was the worst nobody was by chance came a young man who knew the code and us it smelled like fish and was a total dark hole despite living room and kitchen wifi did not work on mine telephone demand combox was not received at all although I received a mail with the instructions for checking out but could not read it due to a lack of internet,,,,
50207, completely smooth process nick informed us well in advance so that we found everything easily and could make ourselves comfortable directly the apartment is simple but perfectly adequate for our short visit in Seattle due to the central location were the most important attractions for To reach us in the direct neighborhood there are plenty of cool restaurants and bars,,,,
50220, apartment was in line with the expected instructions to transfer the keys, etc. were sufficient neighborhood was safe in the middle of the center  ,,,
50261, we stayed 5 nights and it is an apartment for 2 people it had everything you need so the decor is exactly the same as the pictures but in the original darker and a little bit smaller but otherwise it is good the location is unbeatable we could Everything to Fu reached what we needed the directions from the airport was super easy and the time is good and the check in and out was easy and worked on a key box in front of the entrance r the kitchen was equipped with everything you need in the direct environment were many possibilities to go out as far as interest is there but man can also make a cozy evening in front of the television on the couch and should you have forgotten something you will find in the bathroom cabinet and kitchen cabinet louder rest you can on and need on the whole the apartment was clean neutral the building itself noticeably in the years man finds bera ll small quirks but this is more of a beauty thing a beautiful view is not to be expected man sees a wall and 6 forget b lle 1 frisbee lying around but no one looks in and you can not rt lften the communication with nicole was also okay the size of the bathroom is bad enough the bed was really loud for people with a light sleep not suitable every time one has turned the other awakened which is bad for 2 people who did not have the same bedtime and the shower is gewnungsbedrftig with the internet connection has not worked so well it took a while at the beginning until we were with the cellphone s in it and not all ger te could connect successfully and man can not cook without the smoke fire alarm before He even reacted when we only used the toaster and I did not quite understand how to turn it back on properly On the whole it can be said that the apartment has pros and cons it has to be weighed by ourselves we would come back maybe another apartment which has the bed really annoying us but otherwise we enjoyed our stay ,,,,
50979, our stay at Ray and Eileen was really perfect we were greeted by Ray very friendly and he showed us everything the apartment is super comfortable with everything you need the bed is very comfortable and the kitchen is well equipped We felt immediately the location of the house is just gorgeous the area is beautiful and you are within 10 minutes in the center of seattle by car the bus also runs right in front of the tr but we had a car so we have the public transport not needed we can recommend this accommodation and will definitely be back ,,,,
50995, we had a wonderful time with Ray and both had a warm welcome and Ray gave a lot of good tips for a day in Seattle. We had a very good driving directions before and there was even free drinks in the fridge after one long journey a dream the neighborhood is very quiet safe and offers many great pubs and restaurants we have tried ourselves on tip ray and eileen we are in the alehouse again a very good tip not far about 10 minutes is the kerry park with a crazy view on seattle and the space needle with the bus is in about 15 minutes in the city the apartment is as described very comfortable with everything you need all in all a very recommendable accommodation we would immediately book again ,,,,
51002, ray rush are very friendly and helpful hosts the apartment is in a very nice residential area it is large and clean but is very crowded and has a bit of a cellar smell in the cellar otherwise we were very satisfied,,,,
51614, it was perfect to check in thanks to the description super easy there was a parking and shopping tips etc the accomodation was clean and tidy everything was in there coffee maker toaster and and and the whole accomodation is just great throughout to only recommend many thanks for the great stay,,,,
51882, our expectations were more than fulfilled phil is a communicative host with lots of helpful information the location of the property is central to all important places in seattle and important to us absolutely quiet and safe nice environment with everything you need b bakery small shops fte and restaurants our absolute recommendation for seattle is phil s house many thanks,,,,
52057, we spent a week in March 15 at lizzy and daniel the two are super friendly and open with questions problems and recommendations they always had an open ear the room itself is impeccable also we were allowed to use kitchen and living room with very convenient the location of the apartment is perfect for seattle right next door is a large supermarket the quarter itself is very hip and dominates many small bars coffeeshops boutiques and restaurants no 2 minutes walk away is the bus stop to downtown but also on foot is the space needle only about 30 minutes away we enjoyed our time at lizzy and daniel and can recommend your apartment and you yourself to every vacationer   ,,,,
52125, the house is as shown on the pictures good area with several restaurants in the immediate vicinity a bus line to the center is a street enecke away the landlord john is very nice,,,,
52539, thanks to the preliminary information provided by phil, we had no difficulty finding the accomodation phil personally greeted us very warmly the homemade welcome cookies were delicious all questions were answered directly and sightseeing tips given the beautiful accomodation fully met our expectations the house is located in a very green residential area downtown seattle can be reached in 35 minutes to fu the hosts were extremely friendly and uncomplicated we would come back anytime,,,
52545, generous clean room with private bathroom and separate entrance quiet environment and yet you can reach the center in just 15 20 minutes bus ride the bus stop is only 2 minutes from the house suitable for short and long stays very friendly hosts you get many tips and Information on request, we have a very accurate directions from the airport to the bb received in the room then there was more information on bus connections Ausflugstipps and maps available ,,,
52670, the appartment is really a special place to stay over the oldest bar seattles it is very clean and all you need is on the weekend it can get a little louder but you know that before we would book again,,,,
52788, we spent 9 wonderful days in the cheery seattle house where i would like to thank candace and martin this house is perfect for the stay of 2 persons in the nicest city of the usa it is very central to all the points of interest Town within kz time can reach by car and yet it is quite quiet so that you do not notice the usual Stadtl rm the house offers everything you need for a stay so that you on any amenities that you are used to at home you do not have to go to a smaller store where you can stock up on groceries for 7 days a week without having to drive to one of the major markets. the house is also recommended for visitors from German-speaking countries da martin Even coming from Austria and you get the information you need in German too, they always come pretty fast, so we never spend too long It was my first trip with air bnb and thanks to candace and martin a great success for our huge thank you should we head to seattle again and again we would choose this house again  ,,
53781, we spent 3 days in this accommodation a double house we live in the left semi-detached sarah john in the right the house is in a quiet residential area on a very well maintained property in a fantastic location with a fantastic view on lake washington it is very tasteful furnished very clean and the kitchen is very well equipped we did not miss anything the bus stop to downtown seattle is about 2 minutes walk from the house the drive to downtown takes about 20 minutes sarah and john are very accommodating and nice hosts it was certainly so far one of the best places we stayed in our holiday we would book this accommodation anytime again,,,,
54772, it is very nice to have a big tree with a shaded terrace well to recover after the sihht a the landlords are very nice and helpful the house is outside in a very quiet area with the car very well to errreichen and park but to reach the city by bus to the city you have to go only 15 minutes the apartment is for 2 people great fr 3 feasible for 4 people but a little wee small very recommendable,,,,
55356, Jane made sure that we felt very well. Breakfast was provided. Wine and other drinks were plentiful. The hostess was always available to us but we could completely own the access to the rest room and that Large rooms we liked but it was a bit dark the location was very quiet and the environment was very nice,,,,
55445, michelle mark michelle mark                     ,,,,
56011, the cottage is ideally located in a beautiful suburb of seattle a great breakfast cksdiner only a couple of h houses away the hosts are very responsive to everything we wanted was clean and the communication went very well,,,,
56130, the apartment was exactly in line with the pictures and the description jennifer gave us later and told us for the sofa we felt very comfortable here the stop to the bus stop was still less than expected 50 meters we w If we are in Seattle we would love to come back,,,,
56206, the accommodation was very spacious and very clean and tidy the house is in the immediate vicinity of a bus stop and you can easily get into the city even if we did not personally know the host has the flow went smoothly us the stay very much ,,,,
56568, tayyab has given us the lodging at 13.00 o'clock a large meeting he has picked us up personally and brought us to his apartment we had a nice room with private bathroom and look at the needle the photos on the the advert site is really realistic the apartment offers fantastic views of seattle and the pacific we felt very comfortable there tayyab is a perfect host thank you for the great location the good talk and the best latte from Seattle,,,,
56586, tayyab was very helpful the apartment as described but indescribable beautiful was the view from the 20 floor through the small bay window in the room you had a fabulous all-round view the bed was very comfortable the location is unbeatable safe environment all to Fu in a few minutes museums bars attractions business   ,,,,
56671, tayyab was on our arrival personally on the spot as we arrived later than planned and could not return our rental car tayyab organized a secure underground car park he gave us good tips for the two days in seattle the accomodation was as described lay central and Got a great view of seattle everything was fine,,,,
57448, we are in janas room very well the room has a very great location in beacon hill and a good connection to the public transport the one in about 30 minutes in the city center bring the bed was very comfortable and above all big enough Two people were great shampoo sphlung and shower gel in the bathroom the room looks on the photos to a lot of green he out than it is the cleanliness is clearly to improve quite dusty hair in the bathroom and we are not sure if the floor was sucked Nevertheless, we have felt well and had a great stay,,,
58206, everything uncomplicated and wonderful thank you,,,,
58685, I knew that my host would not be present the reception of his deputy was friendly the two residents who were staying there were positively unobtrusive the house is in a very quiet area near the light train station surrounded by small coffeeshops and supermarkets its fine little restaurants and bars to seattle itself is to say that the stay even for swiss conditions is incredibly expensive should anyone say the switzerland is an expensive country,,,,
59956, we felt very comfortable with tom the apartment was very clean tastefully decorated very quiet and in a good distance to the airport and in the city we can recommend the accomodation visit max he will be very happy,,,,
60043, ellas apartment was incredibly great we were immediately really well everything was super clean the decor very nice with attention to detail washer dryer gerschirrspueler everything your heart desires was available ella herself was very friendly and always ask for help we have ourselves very well felt parkplaetze is free in the side street the neighborhood is very quiet and pleasant overall absolutely recommendable,,,,
60596, nice quiet room in super nice quarter to h lt around the corner bars and caf s in shalini area was very nice and helpful and for us it was a good choice,,,,
60826, heather and joe are excellent hosts who read every wish from our eyes together with my cousin for 2 nights with them and we really enjoyed the location in a quiet green district with shopping accessible on foot and excellence is optimal joe is germany and bmw lover and heather has studied german philosophy we had the luck to be invited to a private celebration and with both heather and joe and their friends the history of our countries and the current political situation Discussing the delicious cascadians beer was not too short we can recommend to anyone else to use heather and joes airbnb as a location for seattle we would do it again anytime,,,,
61549, I am glad to have found this accommodation jerome is immediately sympathetic and a wonderful host man feels good there it is clean all well organized and practical jerome has all rooms nicely decorated and is proud of his house several bus stops in the area The way to the city center is easy to find  ,,,,
61749, angielena was super nice and helpful check in and check out was smooth with no problem additionally she gave us good tips for seattle the accomodation has her charm bad kitchen and room awesome just went into the vintage room the window to the courtyard and therefore not to open because air conditioning at the window we also met in the accommodation other nice people despite the distance to the city center this was very good with the bus to reach stop directly in front of the house would we recommend,,,,
62312, we were traveling with 6 people and that was the apartment just right our two smaller children slept in the living room on the couch which went well and the kitchen were fully functional and in very good condition only the front panel of the dishes was missing the location of the apartment was very good less than 10 minutes to the space needle and to the pike place market on foot also the rest of downtown we went off on foot ,,,,
62638, very cool apartment in an extremely cool hip area capitol hill is about 20 minutes walk from the center but a very lively young area with lots of great local and bars and the best ice cream shop i have found in the usa the apartment is clean great very well equipped and quiet highly recommended only the two block remote fire station provides sometimes frl rm when driving out parking is good in the evening is possible in the daytime is a maximum parking time of 2 hours  ,,,,
63479, the stay was very pleasant the bus stop is right near the bathroom is great we recommend the hermitage,,,,
63679, we were 12 days at bob and were very warmly welcomed everything was as described the garden is a haven of peace and you could use the whirlpool or just relax that we had to share the bathroom was no problem the cats enjoyed their cuddles and when our room was open they were in bed if not scratched at the door bob is a exceptionally helpful and welcoming host i loved to hear him play on his piano or singing the dishes this house was chatting lives and has a positive energy unfortunately I speak only a little English and yet the agreement worked out because bob was very big he gave bob if it really works that we see each other if you are in Italy I will improve my english by then thank you everything was nice to meet you love also from franziska ulrike,,,,
64285, we spent three days at lisa in ballard after our landing in seattle as a family with small children we found the perfect place to acclimatize with peace and understanding lisa gave us lots of tips the kids found in finn a playmate and surprised at the arrival us fresh coffee beans in the kitchen the cottage is very practical and stylish we would also be a perfect place for a work visit with desk w lan and co many thanks lisa dream already from a next time ,,,,
64338, we only saw the host for a short time but it was not a problem with the check in the appartment is clean and the view of the space needle really great a construction site next door made it only during the day a bit noisy in the near is the beautiful ne belltown with many pubs and also in the center of the city it is not really far a bit cramped because there is no closet to stow clothes or suitcases a few coat hooks maybe on the trolls but otherwise a nice stay in sunny seattle,,,,
65149, we arrived relatively late in the dark at Seattle airport due to the good directions of corey and bethanie we could find the apartment but well the apartment is well located from the airport it is only a 10 15 minute drive by car Quick downtown or on Alki beach The apartment itself was quite small but we expected that after our stay in Seattle it was just right the apartment was clean with a bookshelf with guide free coffee and a small private garden area we did not meet corey and bethanie personally but contact via mail or phone was possible at any time,,,,
65646, we enjoyed the 16 days at jill very much the flat was top decorated had a good and quiet location the buses and the lightrail were not far and also a big supermarket was still in walking distance jill gave us nice tips and she was already there the arrival was always in contact with us with our children she was very relaxed the fridge was already with some things for us best we would be back anytime thank you jill,,,,
65659, we felt very comfortable in the goat hill house jill has prepared everything wonderfully for us we have found everything we needed although we with two adults and three children occupy the maximum apartment we had enough space the beautiful garden and the quiet surroundings were a relaxing contrast to the bustling downtown which was very easy to reach by bus without having to change if we came to seattle again we would definitely go back to jill s goat hill house,,,,
66613, first of all the view was more than great the bay in the view you can on the terrace for hst ck and enjoy the picture the environment is also wonderful many small houses a lot green and a good connection kyle and nicole were very helpful and have us with all the necessary information the room is for 4 people big enough only the highway is a bit loud all in all so a really recommendable accommodation,,,,
67479, thank you very much for my first great experience with airbnb i was warmly welcomed the room and the bathroom was clean and pleasant i was able to speak german again after a long time and judith helped me a lot planning my day trips she knows a lot about seattle and has I also had only two nights in Seattle but I can recommend it to everyone we had exciting discussions thank you again Gary and Judith,,,,
67767, the stay in travis apartment was very pleasant everything was as described or pictured we did not see travis and his girlfriend very often as they were traveling a lot and we also but when we saw them they were totally nice and relaxed we were allowed to do everything We were invited to feel like at home the location of the apartment is great we went everywhere to fu ,,,,
68935,maisonette-like separate accommodation which is located on the same property as the main house of the host very large cut and clean safe affluent area you can walk around 10p m on the street without worries pointed bus connection to downtown 15min 20min by car to the airport craig is nice well structured and accommodating conclusion top accommodation alone or as a couple in a very safe and beautiful area with great traffic connections to downtown rather not suitable for children no cook possible  ,,,,
68951, we had booked two nights at john and craig to start our trip the contact was very professional and sympathetic which was good for the conditions in seattle on our arrival we met john and craig and their three lovely dogs the lodging was a separate one studio with loft character everything was very clean and nicely decorated the bed was super comfortable the fridge was even equipped with drinks for us and as an absolute highlight the two were still so nice to drive us to their favorite diner on the first evening overall great experience always happy to john and craig,,,,
69027, max is a very nice host who has us warmly welcome and let us feel at home our room and separate bathroom were very clean and we were allowed to move freely in the living room and kitchen had max very good insider tips for the What you can do and where there is something delicious to eat We can recommend it to you and would stay with you again and again  ,,,,
69269, chris is unbelievably helpful, greets and greets you with his advice and his kindness on the side and the many attentive little things have convinced us that we definitely recommend chris as a host,,,
70348, the room and the wohnug are very comfortable and clean the location is impressive in the middle of the city Michael and his wife were very nice and helpful had many tips for restaurants and activities the two dogs were very ss,,,,
70895, nice house with everything you need would love to stay here again when i travel to seattle nice house with everthing you need,,,,
71337, we were very pleased Corinne was very friendly clean and friendly atmosphere,,,,
71424, angielena is very nice the room was very nice and clean the house is very original and in a great residential area ,,,,
72343, the apartment is very cozy and very clean parking for the car is also available kitchen fully equipped bathroom with shower toilet and sink the bedrooms are spacious and the kingsize beds very comfortable the apartment is highly recommended but not for smokers or sensitive people joey's hair salon is right on top of the apartment and that makes it possible to smoke a heap from the top during the daytime is strictly not allowed in the house or on the property,,,,
72542, a warm welcome from manuela in a great appartment quiet location in a very nice part of seattle ideal for walkers like us or cyclists a bit out of the big city but super accessible very good parking close to shops and restaurants the accomodation offers everything you need and a bit more just ideal for a trip to Seattle highly recommended thank you for everything we will gladly come back and stay for a longer stay as Seattle and the surrounding area have so much to offer,,,,
72577, we felt very comfortable with manuel from the beginning on the appartment worked from the beginning on very comfortable and personal was also that vorr te such as spices etc were available if we wanted to prepare a small meal we only get what we actually wanted to eat the apartment is very convenient, everything was ok  ,,,
73319, carol welcomed us warmly and the well-lit room was awesome ,,,,
73615, I stayed there for 2 months on the whole I liked it very much atmosphere and way of life of the house is relaxed and pleasant the room has the necessary privacy and retreats it is quite a big come and go from there the most friendly and communicative are the only impudent the cleanliness in the house kitchen and bathroom barely usable for me because polluted and partly for my terms hygienic standards does not correspond to their own attempts to help, especially in the bathroom was by a part of the gste promptly again dirty hostess did not come with the cleaning unfortunately not to functioning ger utilities such as vacuum cleaner not available or even totally dirty broom and shovel ,,,
74111, the location of the apartment was ideal as we arrived by train the apartment was the most equipped in the bathroom the washbasin with rust spots the shower curtain with mold we did not want to shower had tried to remove the mold contact to Amy only on the phone to the key transfer I had asked in the email for anreisem possibilities from the station to the apartment but got no answer,,,,
74310, the stay in the garden apt of nadine was wonderful everything is as beautiful as in the pictures the area is very quiet and safe one is fast with the bus downtown and walking to the space needle we have and there feels very well nadine was very nice and helpful we would stay there again anytime we were in Seattle,,,,
75338, we have and stan and carrie around wellbeing airbnb may be a little unusual on a sailboat but although of course it was a bit tighter than a flat we did not mind the front cabin we had cuddly and cozy we were warmly welcomed with wonderful breakfast and coffee tea on the bed provided on sunday we came back from a Auflug in the city and found delicious and fresh salad before we reckoned so again so thank you to stan and carrie for the nice time and the nice talk in seattle ,,,,
76640, we are very comfortable with andrea the apartment is in a small house the whole attic is very nice and inviting furnished in the kitchen we found everything that was necessary for a multi-day stay shops are reachable on foot the stop downtown can be reached in 5 minutes walk downtown by bus in about 30 minutes andrea is a nice friendly host so we spontaneously extended by a night thank you for a nice stay in Seattle ,,,,
76729, we had a great time mr z is a wonderful warmhearted host our expectations were exceeded even the accomodation was as described and mr zk milled perfectly around us and helped with all the questions we will definately be back and can absolutely recommend it,,,,
77620, Brant is a pleasant host The accommodation at Brant was very nice She is in the basement and so it is a bit dark but that did not bother me The key transfer was totally unproblematic and I was immediately in the room the bathroom with another airbnb guest shared everything clean ,,,,
77680, we had a really good time in christines small house in west seattle the quarter is pleasantly quiet and still offers many shopping possibilities restaurants etc alki beach is near by and downtown seattle by car or water taxi fast to reach christines communication was exemplary and we were well informed the house is simple but well equipped and the garden offers children plenty of space for movement our son enjoyed the large trampoline we look forward to a next time,,,,
78027, stephen                                                                                                                                                                                                                                                                  ,,,,
78193, everything is great when everyone is like Debbie, we live in paradise,,,
78429, katie has a nice house in a quiet and safe area in seattle the house is clean the garden rested and no matter what you need katie will help you super hostess totally uncomplicated and recommended thank you for all katie   ,,,,
78700, the apartment is on the 25th floor of a new high rise in downtown Seattle it is luxuriously appointed and has a great view of the city of sarah which is very much concerned about your guest and l can solve all the problems in part even before they occur underground car park so that you are independent from the large parking lots in the area we had a nice time in Seattle and would recommend the apartment at any time,,,,
79206, julie was super nice and accommodating she regularly asked via airbnb message if we were ok and if she could do anything for us in the accomodation provided for everything and more also flyers from seattle and surroundings a laptop dvds b cher In addition, there is a folder with faqs cards bus lines next restaurants coffe shops and supermarkets julie has given a lot of trouble so that their guests have everything they need and feel comfortable in a cozy space  ,,,
80057, our stay in Seattle was unfortunately very short but that was the room at dirk and jaq ideal from there we were fast in the center and at the train station from the train directly to the airport Dirk and jaq were very friendly and helpful it was exciting to try a little artist air we can recommend this room ,,,,
80392, small apartment in the house of tim seperater access from the outside could be a renovation tolerated but clean good location near lake washington and div local tim was a great host by mail always quickly reachable also on the spot but not intrusive ,,,,
80545, mary helped us with the unloading and then offered home-baked cookies and drinks the description in the advertisement concerning the premises meets the house is very colorful modern furniture harmonize with fantastic old churches in the entrance area of __the im juli 2015 given 2 dogs there is only one quite old and cozy dog __the house is outside seattle in a residential area quite quietly situated on a small hill also a bit out of the center of the district columbia mary but always offered one to the lighttrain station to drive or even to seattle purely and also to pick up from the lighttrain station othello is in about 20 25 min in the city about 8 10 stations depending on where you want to do something in the center mary itself is a warmhearted person who likes with people with contact is time for talk and the breakfast with a breakfast on request cake biscuits and a a snack package for the day,,,,
80612, we two couples have two nights at Marlee and can only recommend it Marlee is a great host one feels totally welcome with her there was fruit bagel coffee and much else she gave us lots of tips and stuff for the city the location of your house is in a nice quiet area with good access to go by bus to downtown the car can be conveniently parked in front of the house there was always something free there is a great terrace with a view of the sea all in all We liked it very much,,,,
80825, even if the trip went to america and i almost exclusively spoke english i will write this review for comfort in german and hope for the performance of the airbnb translator i had already spent a week in seattle when i came to betsy the contact and the communication before the arrival was fast and smooth on the evening of my arrival, she has received me friendly and I found her also very sympathetic the room is really beautiful and I have felt very comfortable in it although the bed is a bit short and I had a bit of trouble with my 1 82m betsy is a great host she prepared for me in the kitchen in the closet and in the bathroom so I could stow everything w lan internet was not a problem she even cooked me coffee every morning even though she does not even drink that is service the location is quiet but you can get to the bus quickly to get downtown by bus The nearest supermarket and the bus stop are only about 10 15 minutes away so it is something for everyone who enjoys a bit of peace but still wants to do something about the price is for German conditions quite high there but in America anyway I can not reckon with European standards as I had to learn I think that it is appropriate All in all, I really enjoyed my stay at Betsy and I can only recommend the accommodation for the time being   ,,
81878, angelique was unbelievably nice attentive and helpful although she could not give us the key personally, she did everything to make our stay as enjoyable as possible it was not just beer and wine ready for us as a welcome gift she was also at any time reachable with helpful tips to seattle and the neighborhood to help out your apartment is very well located corresponds exactly to the description and is equipped with absolutely everything you could need the location is super centrally located and in a great area where there are many restaurants etc We were absolutely delighted with both the apartment and the area perfect accommodation and perfect host anytime again ,,,
82673, s apartment was conveniently located close to all the sights and the train station she had everything perfectly organized and was always available for all queries there are small smells for the slightly musty smell something that i experienced in the us but also in the best hotels All in all, a practical budget accommodation with the best organization thank you,,,
83953, Barbara and Michael welcomed us with open arms the accommodation is quiet but close to the city by bus about 15 minutes to the centrum she is very comfortable equipped and spotless clean Barbara and Michael were very helpful for the tour planning in Seattle and at the end they made us a great gift we would love to come back anytime,,,,
84378, the accomodation was very nice and exactly as in the photos and as described the apartment was tastefully decorated and there was everything available for a nice quiet location in the back of the house and the private garden was like an oasis in the big city the central location was very good and quick to walk to many nice restaurants and shops capitol hill is a really great neighborhood to experience seattle and its residents and to enjoy its accessibility with the car was also without problems and very quickly possible downtown was also quick and easy to reach during our stay jessica was very much after the weather forecast hot days read jessica even bring an air conditioning we would this accommodation any time our friends and well-known and immediately book again a big thanks to jessica,,,,
